0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,user_id
-0.1118886275082982,-0.5431384613891419,0.0588085764774752,0.0210874714005799,0.334022677480513,0.2374408652943136,0.172601197698877,0.0569454432268976,-0.0081617048665023,0.6196494583378112,0.6789934818850893,-0.2238215079177112,0.5767700963871343,0.4575021103501333,0.1833280542415207,0.2769359118204005,0.4678409506608815,0.4197926068044102,-0.1471705040029551,0.3155332056110123,0.5009672522610635,0.3073499743283553,0.5735506499893874,0.3289909547505825,-0.0036437800267976,0.3038178741594098,0.1388758546918405,0.3605399134967368,0.4469938116309463,-0.0286696117011655,0.9026418593902744,0.2774858948575422,766
-0.0096034025868522,0.5939631053635978,0.3890353709953626,0.2177875569390909,0.3251690358124661,0.0381219196958707,0.7890269403369405,0.1984510777617683,0.1784235972600438,0.4418133521848536,-0.4909412667986249,-0.2187364521392668,0.1081094474450579,0.266449572608772,0.56558411040339,0.7321159627525904,-0.5016449002099446,0.3141556936688043,0.1285055663682387,0.6112060813507054,0.8298112586345506,0.3836386323751086,0.609169553116407,0.3858574868264273,0.0675018092131012,0.7910718049145757,0.1075276260698657,-0.0138030431635386,0.1920599899171474,1.0735944366187995,0.2243224731078665,0.8923886780375929,174
0.346092142743665,0.2523968970202541,-0.122792708850852,0.0201261255468238,0.6121848188827231,0.0019506830310505,0.2821068243754994,-0.3792966914546933,0.254300173342299,0.727515847399899,0.7689586047717687,0.0718203138800196,0.321940573506471,0.4996513325906757,0.7710280314431786,0.0916332215040344,0.4990038147416148,0.6308399866709931,0.4128725505955348,0.3524245193739678,0.3706626914418538,0.0329823226513816,0.4002775411179693,-0.0027847201611611,0.3266641849291103,0.4950371415982237,0.4499815291035378,0.514312234802401,0.7823435122280755,0.3519083733343777,0.0263625163694061,0.8169926118120228,213
-0.3295795475616295,0.125015016355463,0.2461520021454828,0.0356075953833257,0.7214915156239954,0.707836555402542,0.4893827304880025,0.0990933206130258,0.3096131800077357,0.8729202571243024,0.4760609205971923,0.6766805231886669,0.1612644542168496,0.2651052447095311,0.4030434798664155,0.1610457704529416,0.5193407746103562,1.1025233156200445,0.8022360988848362,0.3811973211462101,0.0869099292477488,0.6383761670413443,0.1324978480490105,-0.6871702728199152,0.7826203637132068,0.4375508522123177,0.0691033295968603,0.4296776568054337,0.6741860641188291,0.1499899386589963,0.4226833401525471,0.4839861880153047,417
0.1124776831384267,0.0736272337643426,-0.0877113484163123,0.0233132132740737,0.2969089744105841,0.4949387851542962,0.8562794864718457,0.3603277825701584,0.633437758375156,0.4238161154661655,0.4558955744348444,0.4967100597484297,0.3252028459095071,1.0494817911427836,0.1912364278599809,0.5176774582604246,-0.0161341042754261,0.239371243620369,0.5385405093652329,0.8051308398846959,0.5063956598372625,0.3200814315703748,0.7451706121889896,-0.2461112046125604,0.5056440886810795,-0.0504005150147276,0.3784095934015326,0.2649828641496881,0.6144882077977338,0.6056771036262745,0.8073274621232203,0.5929340121753108,378
-0.0095659795699338,0.1429693788040835,0.1795072066769776,0.2866481429632923,-0.2687401300815006,-0.1438703826045164,-0.2903987523172013,-0.0900080904180806,0.4846358758605564,-0.3994583060979437,0.3480560619314056,0.5566280664750494,0.7021499388785415,-0.210279283901054,0.7746409175127057,0.3578963458101052,-0.4000129951545677,0.417829359493725,-0.4315528257880217,0.2954589532108405,-0.3435769449720627,0.2354608917031208,-0.3875790827701653,-0.1780123668713042,0.2558976707618705,-0.2937918869165792,0.0468881981186936,0.1037294621592098,0.2480511321959859,0.4509275589152208,0.1162036899374246,0.1252139407352953,585
-0.1154158268928831,-0.4291336126055566,0.5046755322594183,0.1930655509564698,-0.1727925775072475,0.1466162116071411,0.2142568347389137,-0.305768764662971,0.318940846195187,-0.19645330900112,-0.1334889855672375,0.3440977639044746,0.4832234420280275,0.1886211999359783,0.6080543590286103,0.980513004181726,-0.2379102376928444,-0.3603068800694726,0.2793564023841154,-0.2585647025283362,-0.0739342535115516,0.177527648619471,0.4184544297308399,0.100580388986991,0.3889770423687785,0.0322303634019011,-0.1964248190287003,0.4309839067883581,0.0592423783203939,-0.0677455852242391,0.188649439293305,-0.0912948228384749,828
0.1489577713275457,0.3970854619188486,0.641076375607964,0.3114810466302724,0.8787423751961614,0.5585537972733505,0.1228775208041795,0.4353019824924724,0.251132141605124,0.1242336576122031,0.7776221476793017,-0.0820402236629071,0.4943251587069484,0.3404686691591195,0.1693171005561182,0.5263590462727401,-0.2891514770794027,0.1851135864637936,-0.2653834394118606,0.5553717963159772,0.5761557536316791,0.3556065109404213,0.2193181075967559,0.7437834737461413,0.2495375609138443,0.2437183141726064,0.6211033983498893,0.367896260291346,0.1896761694226671,-0.2918521309253475,0.127644226645564,0.2329830940439843,499
0.5380059786170972,-0.0937351767422136,0.3033944213345159,0.4293264585540408,1.115257314368797,-0.1396212552893614,0.2244430696261166,0.1987580846644588,0.4557147128532453,0.7551251125958505,0.3484706395486043,-0.0137599045993519,-0.3089368909694259,0.6420077945138365,0.8262120267034536,0.1509580294999191,0.104237903050719,0.3754153044376842,0.5925006836920531,-0.185212913207587,0.1578735197378098,0.1419422942872732,0.3610849658781287,-0.0772628329693534,-0.2300728639625472,0.373418913457566,0.70205130376029,-0.1917679614432285,0.3433562129314945,0.4348882570177834,0.5288613359745751,0.105696996586003,943
0.5231670578710133,0.2054897230130458,0.0373102958393589,-0.0069507063887337,-0.1236867288214791,0.7807772291006536,0.5699693091922098,0.5429356200304967,-0.0208890283242676,-0.1897478941932215,0.8154899040383299,0.0264978910583251,0.6666843835927458,0.1816717276902921,0.672121771226305,-0.0307439095933214,0.0969741313796885,0.3803237042405252,0.6679472325595736,0.467310909606107,0.032086560429522,0.3578318049329846,0.6650823679442707,0.0666284031938662,0.2000459382722993,0.7546299165444605,1.1736339756127534,0.0173732206074477,0.47984140441403,0.5463796121161038,0.6914046649235428,0.5448910780693901,201
